ID,TIMESTAMP,BATCUR,BATT,BATTMP,BRAKE,DIST,LAPS,MOTTMP,RPM,SPEED,THRTL,VOLT,LAT,LONG
101,2026-05-15 15:45:56.127,16.69,67.72,33.65,0.0,17237.23,5,42.42,5961,145.0,1.8,379.8,45.511127,-73.576964
101,2026-05-15 15:45:56.227,15.71,67.71,33.64,0.0,17241.25,5,42.42,5979,145.0,0.0,379.8,45.511093,-73.576997
101,2026-05-15 15:45:56.327,25.67,67.71,33.65,0.0,17245.28,5,42.42,5902,145.0,3.7,379.5,45.511059,-73.577028
101,2026-05-15 15:45:56.427,27.18,67.7,33.65,0.0,17249.31,5,42.42,6240,145.1,5.5,379.3,45.511025,-73.57706
101,2026-05-15 15:45:56.527,30.04,67.69,33.65,0.0,17253.35,5,42.42,5958,145.2,6.6,379.6,45.51099,-73.57709
101,2026-05-15 15:45:56.627,31.97,67.68,33.65,0.0,17257.38,5,42.43,6054,145.3,6.9,379.3,45.510955,-73.577119
101,2026-05-15 15:45:56.727,20.91,67.68,33.65,0.0,17261.42,5,42.43,6070,145.3,2.3,380.0,45.510919,-73.577148
101,2026-05-15 15:45:56.827,29.33,67.67,33.65,0.0,17265.46,5,42.43,6106,145.4,5.6,379.3,45.510884,-73.577176
101,2026-05-15 15:45:56.927,26.94,67.66,33.65,0.0,17269.5,5,42.43,6020,145.5,4.0,379.4,45.510849,-73.577204
101,2026-05-15 15:45:57.027,41.79,67.65,33.65,0.0,17273.54,5,42.44,6099,145.6,9.0,378.9,45.510813,-73.57723
101,2026-05-15 15:45:57.127,24.94,67.65,33.65,0.0,17277.59,5,42.44,6037,145.7,4.0,380.1,45.510776,-73.577255
101,2026-05-15 15:45:57.227,16.57,67.64,33.65,0.0,17281.63,5,42.44,5963,145.7,0.0,380.2,45.510739,-73.577278
101,2026-05-15 15:45:57.327,29.24,67.63,33.65,0.0,17285.68,5,42.44,6221,145.7,6.3,379.2,45.510703,-73.577302
101,2026-05-15 15:45:57.427,36.7,67.62,33.65,0.0,17289.73,5,42.45,6072,145.9,8.7,379.0,45.510666,-73.577324
101,2026-05-15 15:45:57.527,30.96,67.62,33.65,0.0,17293.79,5,42.45,5925,145.9,5.2,379.3,45.510628,-73.577346
101,2026-05-15 15:45:57.627,27.51,67.61,33.65,0.0,17297.85,5,42.45,6103,146.0,5.7,379.6,45.510591,-73.577367
101,2026-05-15 15:45:57.727,16.96,67.6,33.65,0.0,17301.9,5,42.45,6027,146.0,0.0,379.9,45.510553,-73.577387
101,2026-05-15 15:45:57.827,16.48,67.6,33.65,0.0,17305.96,5,42.44,6090,146.0,0.0,380.2,45.510515,-73.577407
101,2026-05-15 15:45:57.927,16.44,67.59,33.65,0.5,17310.01,5,42.44,6222,146.0,0.0,380.2,45.510477,-73.577425
101,2026-05-15 15:45:58.027,14.89,67.59,33.65,0.0,17314.07,5,42.43,6066,146.0,1.4,380.1,45.510438,-73.577442
101,2026-05-15 15:45:58.127,15.15,67.59,33.65,0.0,17318.13,5,42.43,5977,146.0,0.3,380.0,45.5104,-73.577459
101,2026-05-15 15:45:58.227,20.7,67.58,33.65,0.0,17322.18,5,42.43,6086,146.1,3.7,379.6,45.510361,-73.577475
101,2026-05-15 15:45:58.327,16.82,67.58,33.65,0.0,17326.24,5,42.42,6130,146.1,0.0,380.1,45.510322,-73.57749
101,2026-05-15 15:45:58.427,14.19,67.57,33.64,0.0,17330.3,5,42.42,6050,146.1,1.6,380.2,45.510282,-73.577504
101,2026-05-15 15:45:58.527,16.13,67.57,33.64,0.0,17334.36,5,42.41,6034,146.1,0.0,379.8,45.510242,-73.577516
101,2026-05-15 15:45:58.627,16.23,67.56,33.64,0.0,17338.42,5,42.41,6137,146.1,1.1,379.8,45.510203,-73.577529
101,2026-05-15 15:45:58.727,16.42,67.56,33.64,0.0,17342.48,5,42.4,5996,146.1,0.0,379.6,45.510163,-73.577541
101,2026-05-15 15:45:58.827,30.38,67.55,33.64,0.0,17346.54,5,42.41,5909,146.2,5.3,379.6,45.510122,-73.577551
101,2026-05-15 15:45:58.927,24.89,67.55,33.64,0.0,17350.6,5,42.41,6057,146.3,4.4,379.5,45.510082,-73.577561
101,2026-05-15 15:45:59.027,25.63,67.54,33.64,0.0,17354.67,5,42.41,6208,146.3,3.8,379.5,45.510041,-73.57757
101,2026-05-15 15:45:59.127,26.82,67.53,33.64,0.0,17358.73,5,42.41,6107,146.4,6.1,379.6,45.51,-73.577579
101,2026-05-15 15:45:59.227,12.15,67.53,33.64,0.0,17362.8,5,42.4,6025,146.4,0.0,380.0,45.509959,-73.577587
101,2026-05-15 15:45:59.327,14.26,67.53,33.64,0.0,17366.87,5,42.4,6285,146.4,0.0,379.9,45.509917,-73.577594
101,2026-05-15 15:45:59.427,22.6,67.52,33.64,0.0,17370.93,5,42.39,6087,146.5,3.3,379.6,45.509876,-73.5776
101,2026-05-15 15:45:59.527,31.05,67.51,33.64,0.0,17375.01,5,42.4,6167,146.6,7.3,379.3,45.509834,-73.577604
101,2026-05-15 15:45:59.627,11.39,67.51,33.64,0.0,17379.08,5,42.39,6158,146.6,0.0,380.0,45.509792,-73.577606
101,2026-05-15 15:45:59.727,29.07,67.5,33.64,0.0,17383.15,5,42.39,6254,146.6,5.7,379.3,45.509749,-73.57761
101,2026-05-15 15:45:59.827,38.79,67.49,33.64,0.0,17387.23,5,42.4,6020,146.8,9.1,379.0,45.509707,-73.577613
101,2026-05-15 15:45:59.927,27.13,67.48,33.64,0.0,17391.31,5,42.41,5992,146.8,5.1,379.3,45.509664,-73.577614
101,2026-05-15 15:46:00.027,15.34,67.48,33.64,0.0,17395.39,5,42.4,6182,146.8,0.0,380.4,45.509621,-73.577615
101,2026-05-15 15:46:00.127,32.42,67.47,33.64,0.0,17399.47,5,42.41,6164,146.9,7.0,379.1,45.509578,-73.577615
101,2026-05-15 15:46:00.227,25.88,67.46,33.64,0.0,17403.55,5,42.41,5956,147.0,5.6,379.5,45.509535,-73.577614
101,2026-05-15 15:46:00.327,40.89,67.45,33.64,0.0,17407.64,5,42.42,6050,147.2,9.9,378.9,45.509491,-73.577612
101,2026-05-15 15:46:00.427,33.41,67.44,33.65,0.0,17411.73,5,42.42,6220,147.3,7.6,378.9,45.509448,-73.57761
101,2026-05-15 15:46:00.527,12.73,67.44,33.64,0.0,17415.82,5,42.42,6270,147.3,0.0,379.8,45.509404,-73.577606
101,2026-05-15 15:46:00.627,35.0,67.43,33.65,0.0,17419.92,5,42.42,6160,147.4,8.9,379.3,45.50936,-73.577602
101,2026-05-15 15:46:00.727,14.5,67.43,33.64,0.0,17424.01,5,42.42,6336,147.4,0.0,379.9,45.509315,-73.577596
101,2026-05-15 15:46:00.827,35.04,67.42,33.65,0.0,17428.11,5,42.42,6104,147.5,8.8,378.9,45.509271,-73.577591
101,2026-05-15 15:46:00.927,32.43,67.41,33.65,0.0,17432.21,5,42.43,6170,147.6,7.0,379.0,45.509226,-73.577585
101,2026-05-15 15:46:01.027,22.75,67.4,33.65,0.0,17436.31,5,42.43,5954,147.7,3.3,379.3,45.509181,-73.577577
101,2026-05-15 15:46:01.127,30.15,67.4,33.65,0.0,17440.42,5,42.43,6136,147.8,6.3,379.2,45.509136,-73.577569
101,2026-05-15 15:46:01.227,28.86,67.39,33.65,0.0,17444.52,5,42.43,6053,147.8,5.3,379.7,45.509091,-73.577559
101,2026-05-15 15:46:01.327,25.21,67.38,33.65,0.0,17448.63,5,42.43,6122,147.9,4.3,379.6,45.509046,-73.577548
101,2026-05-15 15:46:01.427,17.88,67.38,33.65,0.0,17452.74,5,42.43,6259,147.9,1.1,379.8,45.509001,-73.577537
101,2026-05-15 15:46:01.527,25.28,67.37,33.65,0.0,17456.85,5,42.43,6141,148.0,4.5,379.6,45.508955,-73.577525
101,2026-05-15 15:46:01.627,14.39,67.37,33.65,0.0,17460.96,5,42.42,6250,148.0,0.0,380.0,45.508909,-73.577513
101,2026-05-15 15:46:01.727,15.27,67.36,33.64,0.0,17465.07,5,42.42,6064,148.0,0.0,379.8,45.508863,-73.577499
101,2026-05-15 15:46:01.827,37.88,67.35,33.65,0.0,17469.19,5,42.43,5984,148.1,9.3,379.0,45.508817,-73.577485
101,2026-05-15 15:46:01.927,37.32,67.34,33.65,0.0,17473.31,5,42.43,6220,148.3,9.8,379.0,45.508771,-73.577471
101,2026-05-15 15:46:02.027,35.85,67.33,33.65,0.0,17477.43,5,42.44,6230,148.4,9.1,378.9,45.508725,-73.577454
101,2026-05-15 15:46:02.127,41.83,67.32,33.65,0.0,17481.56,5,42.45,6147,148.6,12.1,378.5,45.508678,-73.57744
101,2026-05-15 15:46:02.227,41.76,67.31,33.66,0.0,17485.69,5,42.46,6281,148.8,12.6,378.5,45.508631,-73.577423
101,2026-05-15 15:46:02.327,42.75,67.3,33.66,0.0,17489.83,5,42.47,6295,148.9,13.0,378.8,45.508584,-73.577405
101,2026-05-15 15:46:02.427,51.35,67.29,33.66,0.0,17493.97,5,42.49,6196,149.2,16.2,378.3,45.508537,-73.577386
101,2026-05-15 15:46:02.527,36.88,67.28,33.66,0.0,17498.12,5,42.5,6341,149.3,10.2,379.2,45.50849,-73.577368
101,2026-05-15 15:46:02.627,46.03,67.26,33.67,0.0,17502.27,5,42.51,6278,149.5,13.2,378.8,45.508395,-73.577327
101,2026-05-15 15:46:02.727,41.03,67.25,33.67,0.0,17506.43,5,42.52,6336,149.7,10.5,378.8,45.508347,-73.577307
101,2026-05-15 15:46:02.827,50.56,67.24,33.67,0.0,17510.59,5,42.53,6156,149.9,14.8,378.6,45.5083,-73.577285
101,2026-05-15 15:46:02.927,41.0,67.23,33.68,0.0,17514.76,5,42.54,6197,150.1,12.2,378.5,45.508252,-73.577262
101,2026-05-15 15:46:03.027,48.72,67.22,33.68,0.0,17518.93,5,42.56,6045,150.3,15.7,378.5,45.508204,-73.577239
101,2026-05-15 15:46:03.127,46.34,67.2,33.68,0.0,17523.11,5,42.57,6092,150.5,13.0,378.3,45.508155,-73.577215
101,2026-05-15 15:46:03.227,53.66,67.19,33.69,0.0,17527.3,5,42.59,6264,150.7,17.1,378.3,45.508107,-73.57719
101,2026-05-15 15:46:03.327,52.67,67.18,33.69,0.0,17531.49,5,42.6,6325,151.0,17.1,378.3,45.508059,-73.577164
101,2026-05-15 15:46:03.427,43.93,67.17,33.69,0.0,17535.69,5,42.61,6383,151.1,12.5,378.3,45.508011,-73.577138
101,2026-05-15 15:46:03.527,52.52,67.15,33.7,0.0,17539.9,5,42.63,6266,151.4,16.8,378.5,45.507962,-73.577111
101,2026-05-15 15:46:03.627,51.35,67.14,33.7,0.0,17544.11,5,42.64,6450,151.6,15.8,378.6,45.507913,-73.577084
101,2026-05-15 15:46:03.727,43.08,67.13,33.71,0.0,17548.32,5,42.65,6115,151.8,10.8,378.7,45.507864,-73.577055
101,2026-05-15 15:46:03.827,14.03,67.12,33.7,0.0,17552.54,5,42.65,6382,151.8,0.0,379.5,45.507815,-73.577027
101,2026-05-15 15:46:03.927,14.97,67.12,33.7,0.0,17556.75,5,42.64,6120,151.8,0.0,379.4,45.507766,-73.576998
101,2026-05-15 15:46:04.027,38.83,67.11,33.7,0.0,17560.97,5,42.65,6210,151.9,10.9,378.8,45.507717,-73.576969
101,2026-05-15 15:46:04.127,31.78,67.1,33.71,0.0,17565.2,5,42.65,6357,152.0,7.4,379.4,45.507668,-73.576937
101,2026-05-15 15:46:04.227,40.74,67.09,33.71,0.0,17569.42,5,42.66,6321,152.2,9.3,378.6,45.507618,-73.576906
101,2026-05-15 15:46:04.327,30.87,67.08,33.71,0.0,17573.65,5,42.66,6187,152.3,6.6,379.2,45.507569,-73.576874
101,2026-05-15 15:46:04.427,42.75,67.07,33.71,0.0,17577.89,5,42.67,6199,152.4,12.1,378.4,45.507519,-73.576843
101,2026-05-15 15:46:04.527,35.25,67.06,33.71,0.0,17582.12,5,42.68,6444,152.5,7.7,378.8,45.50747,-73.57681
101,2026-05-15 15:46:04.627,42.05,67.05,33.72,0.0,17586.37,5,42.69,6395,152.7,11.1,379.0,45.50742,-73.576777
101,2026-05-15 15:46:04.727,26.98,67.04,33.72,0.0,17590.61,5,42.69,6263,152.8,5.7,379.1,45.50737,-73.576743
101,2026-05-15 15:46:04.827,22.67,67.04,33.72,0.0,17594.85,5,42.68,6527,152.8,3.2,379.2,45.507269,-73.576674
101,2026-05-15 15:46:04.927,22.98,67.03,33.72,0.0,17599.1,5,42.68,6438,152.9,3.2,379.3,45.507219,-73.576638
101,2026-05-15 15:46:05.027,16.81,67.03,33.71,0.0,17603.35,5,42.67,6298,152.9,0.0,379.4,45.507169,-73.576603
101,2026-05-15 15:46:05.127,31.72,67.02,33.72,0.0,17607.6,5,42.68,6401,153.0,7.6,378.7,45.507118,-73.576566
101,2026-05-15 15:46:05.227,38.45,67.01,33.72,0.0,17611.85,5,42.68,6402,153.1,10.7,378.9,45.507068,-73.57653
101,2026-05-15 15:46:05.327,32.18,67.0,33.72,0.0,17616.11,5,42.69,6411,153.3,8.3,378.7,45.507017,-73.576493
101,2026-05-15 15:46:05.427,32.44,66.99,33.72,0.0,17620.37,5,42.69,6573,153.4,8.7,378.6,45.506966,-73.576455
101,2026-05-15 15:46:05.527,39.6,66.98,33.72,0.0,17624.63,5,42.7,6540,153.5,9.6,378.7,45.506915,-73.576417
101,2026-05-15 15:46:05.627,33.92,66.97,33.72,0.0,17628.9,5,42.7,6204,153.6,7.8,378.9,45.506864,-73.576378
101,2026-05-15 15:46:05.727,36.91,66.96,33.72,0.0,17633.17,5,42.71,6282,153.8,8.7,378.9,45.506813,-73.576341
101,2026-05-15 15:46:05.827,34.33,66.95,33.73,0.0,17637.45,5,42.71,6419,153.9,9.0,378.6,45.506762,-73.576301
101,2026-05-15 15:46:05.927,37.76,66.94,33.73,0.0,17641.73,5,42.72,6632,154.0,9.7,378.6,45.50671,-73.576262
101,2026-05-15 15:46:06.027,41.98,66.93,33.73,0.0,17646.01,5,42.73,6408,154.2,12.1,378.7,45.506659,-73.576222
101,2026-05-15 15:46:06.127,40.89,66.92,33.73,0.0,17650.3,5,42.74,6305,154.4,10.2,378.7,45.506607,-73.576182
101,2026-05-15 15:46:06.227,20.94,66.92,33.73,0.0,17654.59,5,42.73,6520,154.4,2.4,379.7,45.506556,-73.576141
101,2026-05-15 15:46:06.327,31.83,66.91,33.73,0.0,17658.88,5,42.74,6260,154.5,8.0,378.8,45.506504,-73.576101
101,2026-05-15 15:46:06.427,43.65,66.9,33.74,0.0,17663.17,5,42.75,6254,154.7,11.5,378.4,45.506401,-73.576017
101,2026-05-15 15:46:06.527,14.67,66.89,33.73,0.0,17667.47,5,42.74,6528,154.7,0.0,379.6,45.506349,-73.575975
101,2026-05-15 15:46:06.627,34.7,66.88,33.74,0.0,17671.77,5,42.74,6396,154.8,7.5,378.8,45.506297,-73.575932
101,2026-05-15 15:46:06.727,18.52,66.88,33.74,0.0,17676.07,5,42.74,6363,154.8,1.1,379.8,45.506245,-73.575889
101,2026-05-15 15:46:06.827,23.17,66.87,33.74,0.0,17680.37,5,42.73,6421,154.8,3.0,379.6,45.506192,-73.575847
101,2026-05-15 15:46:06.927,23.01,66.87,33.73,0.0,17684.67,5,42.73,6503,154.9,3.8,379.3,45.50614,-73.575805
101,2026-05-15 15:46:07.027,25.27,66.86,33.73,0.0,17688.98,5,42.73,6441,154.9,3.2,379.1,45.506088,-73.57576
101,2026-05-15 15:46:07.127,20.9,66.85,33.73,0.0,17693.28,5,42.73,6516,155.0,1.9,379.0,45.506036,-73.575716
101,2026-05-15 15:46:07.227,29.95,66.85,33.74,0.0,17697.59,5,42.73,6385,155.1,6.5,379.2,45.505983,-73.575672
101,2026-05-15 15:46:07.327,17.22,66.84,33.73,0.0,17701.9,5,42.72,6304,155.1,1.9,379.4,45.505931,-73.575628
101,2026-05-15 15:46:07.427,15.94,66.84,33.73,0.0,17706.2,5,42.72,6402,155.1,0.0,379.3,45.505879,-73.575582
101,2026-05-15 15:46:07.527,23.16,66.83,33.73,0.0,17710.51,5,42.71,6430,155.2,5.0,379.3,45.505827,-73.575536
101,2026-05-15 15:46:07.627,37.07,66.82,33.73,0.0,17714.83,5,42.72,6581,155.3,9.9,378.5,45.505774,-73.575491
101,2026-05-15 15:46:07.727,30.18,66.81,33.73,0.0,17719.14,5,42.72,6457,155.4,7.2,379.0,45.505721,-73.575446
101,2026-05-15 15:46:07.827,32.02,66.8,33.74,0.0,17723.46,5,42.72,6583,155.5,6.5,379.0,45.505616,-73.575354
101,2026-05-15 15:46:07.927,11.34,66.8,33.73,0.0,17727.78,5,42.71,6658,155.5,0.0,380.0,45.505563,-73.575308
101,2026-05-15 15:46:08.027,17.79,66.8,33.73,0.0,17732.1,5,42.71,6505,155.5,1.2,379.7,45.50551,-73.575262
101,2026-05-15 15:46:08.127,17.54,66.79,33.73,0.0,17736.42,5,42.7,6408,155.5,0.0,379.0,45.505457,-73.575216
101,2026-05-15 15:46:08.227,15.0,66.79,33.73,1.4,17740.74,5,42.7,6391,155.5,0.0,379.7,45.505405,-73.575169
101,2026-05-15 15:46:08.327,18.83,66.78,33.73,0.0,17745.06,5,42.69,6288,155.5,3.2,379.1,45.505351,-73.575123
101,2026-05-15 15:46:08.427,15.09,66.78,33.73,0.0,17749.38,5,42.68,6448,155.5,0.0,379.4,45.505298,-73.575077
101,2026-05-15 15:46:08.527,15.98,66.78,33.73,0.8,17753.7,5,42.68,6552,155.5,0.0,379.4,45.505245,-73.57503
101,2026-05-15 15:46:08.627,17.09,66.77,33.73,0.0,17758.02,5,42.67,6512,155.5,0.4,379.4,45.505192,-73.574985
101,2026-05-15 15:46:08.727,17.3,66.77,33.72,0.0,17762.34,5,42.67,6593,155.5,0.0,379.8,45.505139,-73.574937
101,2026-05-15 15:46:08.827,17.77,66.76,33.72,0.0,17766.66,5,42.66,6639,155.5,0.7,379.2,45.505086,-73.574889
101,2026-05-15 15:46:08.927,15.59,66.76,33.72,0.0,17770.98,5,42.65,6606,155.5,0.0,379.5,45.505033,-73.574842
101,2026-05-15 15:46:09.027,13.32,66.75,33.72,0.0,17775.3,5,42.65,6395,155.5,0.0,379.7,45.504979,-73.574795
101,2026-05-15 15:46:09.127,15.55,66.75,33.72,1.7,17779.61,5,42.64,6719,155.4,0.0,379.8,45.504873,-73.574702
101,2026-05-15 15:46:09.227,15.11,66.75,33.72,0.0,17783.93,5,42.63,6412,155.4,0.0,379.4,45.504819,-73.574656
101,2026-05-15 15:46:09.327,19.5,66.74,33.72,0.0,17788.25,5,42.63,6427,155.4,0.0,379.2,45.504766,-73.574608
101,2026-05-15 15:46:09.427,16.39,66.74,33.72,1.7,17792.57,5,42.62,6356,155.4,0.0,379.6,45.504712,-73.574562
101,2026-05-15 15:46:09.527,18.39,66.73,33.71,0.0,17796.88,5,42.62,6502,155.4,0.0,379.2,45.504658,-73.574515
101,2026-05-15 15:46:09.627,23.92,66.73,33.71,0.0,17801.2,5,42.62,6389,155.4,4.9,378.7,45.504605,-73.574469
101,2026-05-15 15:46:09.727,15.1,66.72,33.71,4.2,17805.51,5,42.61,6515,155.3,0.0,379.3,45.504551,-73.574423
101,2026-05-15 15:46:09.827,13.07,66.72,33.71,0.0,17809.83,5,42.6,6500,155.3,0.0,379.6,45.504498,-73.574375
101,2026-05-15 15:46:09.927,16.01,66.71,33.71,0.0,17814.14,5,42.6,6464,155.3,0.0,379.3,45.504444,-73.574329
101,2026-05-15 15:46:10.027,17.13,66.71,33.71,0.0,17818.45,5,42.59,6471,155.3,0.2,378.9,45.50439,-73.574282
101,2026-05-15 15:46:10.127,24.16,66.7,33.71,0.0,17822.77,5,42.59,6547,155.4,3.5,379.0,45.504336,-73.574238
101,2026-05-15 15:46:10.227,16.18,66.7,33.71,0.0,17827.09,5,42.58,6473,155.4,0.7,378.8,45.504283,-73.574191
101,2026-05-15 15:46:10.327,15.96,66.69,33.71,0.0,17831.4,5,42.58,6635,155.4,0.0,379.3,45.504229,-73.574145
101,2026-05-15 15:46:10.427,17.11,66.69,33.7,0.0,17835.72,5,42.57,6499,155.4,0.0,379.3,45.504121,-73.574054
101,2026-05-15 15:46:10.527,17.3,66.69,33.7,0.0,17840.03,5,42.57,6588,155.4,0.0,379.6,45.504067,-73.574009
101,2026-05-15 15:46:10.627,15.18,66.68,33.7,0.0,17844.35,5,42.56,6260,155.4,0.0,379.3,45.504014,-73.573963
101,2026-05-15 15:46:10.727,15.52,66.68,33.7,2.1,17848.66,5,42.56,6551,155.3,0.0,379.5,45.503959,-73.573919
101,2026-05-15 15:46:10.827,20.62,66.67,33.7,0.0,17852.98,5,42.55,6527,155.3,2.6,379.1,45.503905,-73.573874
101,2026-05-15 15:46:10.927,14.68,66.67,33.7,0.0,17857.29,5,42.55,6313,155.3,0.0,379.2,45.503852,-73.57383
101,2026-05-15 15:46:11.027,19.25,66.66,33.7,0.0,17861.61,5,42.54,6483,155.3,0.0,379.5,45.503798,-73.573786
101,2026-05-15 15:46:11.127,16.48,66.66,33.7,3.2,17865.92,5,42.54,6719,155.2,0.0,379.4,45.503744,-73.57374
101,2026-05-15 15:46:11.227,14.51,66.65,33.7,0.0,17870.23,5,42.53,6617,155.2,0.0,379.4,45.50369,-73.573698
101,2026-05-15 15:46:11.327,16.74,66.65,33.69,3.8,17874.54,5,42.52,6457,155.1,0.0,379.3,45.503636,-73.573655
101,2026-05-15 15:46:11.427,12.22,66.65,33.69,6.4,17878.84,5,42.52,6569,154.8,0.0,379.8,45.503581,-73.573612
101,2026-05-15 15:46:11.527,13.37,66.64,33.69,0.8,17883.14,5,42.51,6414,154.8,0.0,379.4,45.503527,-73.573569
101,2026-05-15 15:46:11.627,12.97,66.64,33.69,0.0,17887.44,5,42.5,6701,154.8,0.0,379.4,45.503474,-73.573526
101,2026-05-15 15:46:11.727,12.71,66.64,33.69,8.5,17891.73,5,42.5,6526,154.5,0.0,379.2,45.50342,-73.573484
101,2026-05-15 15:46:11.827,17.0,66.63,33.69,0.0,17896.02,5,42.49,6380,154.5,0.0,379.2,45.503311,-73.5734
101,2026-05-15 15:46:11.927,12.98,66.63,33.68,0.0,17900.31,5,42.48,6422,154.5,0.0,379.7,45.503257,-73.57336
101,2026-05-15 15:46:12.027,16.53,66.62,33.68,9.8,17904.6,5,42.48,6596,154.2,0.0,379.4,45.503203,-73.57332
101,2026-05-15 15:46:12.127,15.12,66.62,33.68,0.0,17908.88,5,42.47,6439,154.2,0.0,379.4,45.503148,-73.573281
101,2026-05-15 15:46:12.227,16.37,66.62,33.68,0.0,17913.16,5,42.47,6361,154.2,0.0,379.6,45.503094,-73.573242
101,2026-05-15 15:46:12.327,15.69,66.61,33.68,0.0,17917.44,5,42.46,6411,154.2,0.0,379.7,45.50304,-73.573202
101,2026-05-15 15:46:12.427,13.1,66.61,33.68,0.0,17921.72,5,42.46,6300,154.2,0.0,379.3,45.502985,-73.573165
101,2026-05-15 15:46:12.527,17.08,66.6,33.68,0.0,17926.01,5,42.45,6547,154.2,0.0,379.1,45.50293,-73.573128
101,2026-05-15 15:46:12.627,14.67,66.6,33.67,10.0,17930.28,5,42.44,6277,153.8,0.0,379.3,45.502876,-73.57309
101,2026-05-15 15:46:12.727,19.67,66.6,33.67,0.0,17934.55,5,42.44,6389,153.8,0.0,379.6,45.502821,-73.573054
101,2026-05-15 15:46:12.827,14.85,66.59,33.67,0.0,17938.82,5,42.44,6371,153.8,0.0,379.5,45.502767,-73.573017
101,2026-05-15 15:46:12.927,18.15,66.59,33.67,0.0,17943.09,5,42.43,6433,153.8,0.0,379.1,45.502713,-73.572981
101,2026-05-15 15:46:13.027,17.42,66.58,33.67,9.9,17947.36,5,42.43,6277,153.4,0.0,379.2,45.502658,-73.572945
101,2026-05-15 15:46:13.127,13.07,66.58,33.67,0.0,17951.62,5,42.42,6443,153.4,0.0,379.8,45.502604,-73.57291
101,2026-05-15 15:46:13.227,13.81,66.57,33.67,3.4,17955.88,5,42.42,6388,153.3,0.0,379.5,45.502549,-73.572876
101,2026-05-15 15:46:13.327,17.97,66.57,33.67,4.3,17960.13,5,42.41,6403,153.2,0.0,379.3,45.50244,-73.572809
101,2026-05-15 15:46:13.427,13.91,66.57,33.66,11.7,17964.38,5,42.41,6295,152.7,0.0,379.7,45.502385,-73.572778
101,2026-05-15 15:46:13.527,12.06,66.56,33.66,10.1,17968.61,5,42.4,6363,152.4,0.0,379.3,45.502331,-73.572746
101,2026-05-15 15:46:13.627,11.81,66.56,33.66,0.0,17972.84,5,42.39,6569,152.4,0.0,379.4,45.502276,-73.572714
101,2026-05-15 15:46:13.727,15.12,66.56,33.66,12.3,17977.06,5,42.39,6284,151.9,0.0,379.3,45.502222,-73.572683
101,2026-05-15 15:46:13.827,13.45,66.55,33.66,7.4,17981.27,5,42.38,6551,151.7,0.0,379.2,45.502168,-73.572651
101,2026-05-15 15:46:13.927,17.28,66.55,33.66,0.0,17985.49,5,42.38,6246,151.7,0.0,379.5,45.502114,-73.572621
101,2026-05-15 15:46:14.027,14.29,66.54,33.66,0.0,17989.7,5,42.37,6440,151.7,0.0,379.2,45.502059,-73.572592
101,2026-05-15 15:46:14.127,14.78,66.54,33.65,5.0,17993.91,5,42.36,6272,151.5,0.0,379.2,45.502005,-73.572564
101,2026-05-15 15:46:14.227,18.15,66.54,33.65,0.0,17998.12,5,42.36,6110,151.5,0.9,379.5,45.50195,-73.572536
101,2026-05-15 15:46:14.327,17.54,66.53,33.65,1.9,18002.32,5,42.36,6145,151.4,0.0,379.3,45.501896,-73.572508
101,2026-05-15 15:46:14.427,15.07,66.53,33.65,3.5,18006.53,5,42.35,6329,151.3,0.0,379.6,45.501841,-73.572481
101,2026-05-15 15:46:14.527,15.43,66.52,33.65,0.0,18010.73,5,42.35,6414,151.3,0.0,379.1,45.501787,-73.572456
101,2026-05-15 15:46:14.627,15.05,66.52,33.65,0.0,18014.93,5,42.34,6275,151.3,0.0,379.7,45.501732,-73.572431
101,2026-05-15 15:46:14.727,15.09,66.52,33.65,0.0,18019.13,5,42.34,6157,151.3,0.1,379.4,45.501677,-73.572408
101,2026-05-15 15:46:14.827,14.63,66.51,33.64,0.0,18023.34,5,42.33,6219,151.3,0.0,379.5,45.501623,-73.572384
101,2026-05-15 15:46:14.927,17.5,66.51,33.64,0.6,18027.54,5,42.33,6240,151.3,0.0,379.5,45.501568,-73.572362
101,2026-05-15 15:46:15.027,15.34,66.5,33.64,0.0,18031.74,5,42.32,6302,151.3,0.0,379.2,45.501514,-73.572339
101,2026-05-15 15:46:15.127,13.21,66.5,33.64,5.1,18035.94,5,42.32,6429,151.1,0.0,379.3,45.501459,-73.572317
101,2026-05-15 15:46:15.227,14.29,66.5,33.64,2.2,18040.13,5,42.31,6392,151.0,0.0,379.2,45.501405,-73.572296
101,2026-05-15 15:46:15.327,15.7,66.49,33.64,0.0,18044.33,5,42.31,6374,151.0,0.1,379.5,45.501296,-73.572256
101,2026-05-15 15:46:15.427,15.58,66.49,33.64,6.8,18048.52,5,42.3,6286,150.8,0.0,379.2,45.501242,-73.572238
101,2026-05-15 15:46:15.527,15.05,66.48,33.64,0.0,18052.71,5,42.3,6328,150.8,0.0,379.4,45.501187,-73.572221
101,2026-05-15 15:46:15.627,13.03,66.48,33.63,2.7,18056.89,5,42.29,6322,150.7,0.0,379.5,45.501132,-73.572204
101,2026-05-15 15:46:15.727,12.43,66.48,33.63,10.9,18061.07,5,42.29,6509,150.3,0.0,379.4,45.501078,-73.572189
101,2026-05-15 15:46:15.827,15.27,66.47,33.63,5.2,18065.24,5,42.28,6340,150.1,0.0,379.4,45.501023,-73.572175
